Parcel_ID|Municipality|Property_Address|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2012_Mkt|Land_Value_2012_Cty|Building_Value_2012_Mkt|Building_Value_2012_Cty|Total_Value_2012_Mkt|Total_Value_2012_Cty
0099-R-00156-0000-00|926 MT. LEBANON|613 ROYCE AVE|Mt Lebanon|92613|Taxable|12/22/1997|Regular|51000|Residential|10103|SINGLE FAMILY|26|No|No|No|4,000 SQFT|27900|27900|34200|34200|62100|62100
0099-R-00158-0000-00|926 MT. LEBANON|615 ROYCE AVE|Mt Lebanon|92613|Taxable|7/7/1978|Regular|49000|Residential||SINGLE FAMILY|0|Yes|Yes|No|4,400 SQFT|28600|28600|106000|91000|134600|119600
0099-R-00160-0000-00|926 MT. LEBANON|621 ROYCE AVE|Mt Lebanon|92613|Taxable|4/10/1974|Regular|29200|Residential||SINGLE FAMILY|0|Yes|No|No|4,500 SQFT|28900|28900|81100|66100|110000|95000
0099-R-00162-0000-00|926 MT. LEBANON|625 ROYCE AVE|Mt Lebanon|92613|Taxable|7/3/2001|Regular|159000|Residential|11088|SINGLE FAMILY|590|Yes|No|No|4,500 SQFT|28800|28800|132500|117500|161300|146300
0099-R-00164-0000-00|926 MT. LEBANON|629 ROYCE AVE|Mt Lebanon|92613|Taxable|5/27/1999|Regular|1|Residential|10487|SINGLE FAMILY|435|Yes|No|No|4,500 SQFT|28800|28800|105300|90300|134100|119100
0099-R-00166-0000-00|926 MT. LEBANON|633 ROYCE AVE|Mt Lebanon|92613|Taxable|12/4/1984|Regular|72000|Residential|6991|SINGLE FAMILY|327|Yes|No|No|6,000 SQFT|26000|26000|88600|73600|114600|99600
0099-R-00168-0000-00|926 MT. LEBANON|637 ROYCE AVE|Mt Lebanon|92613|Taxable|4/20/1999|Regular|125000|Residential|10453|SINGLE FAMILY|459|Yes|No|No|4,500 SQFT|45000|45000|91300|76300|136300|121300
0099-R-00170-0000-00|926 MT. LEBANON|639 ROYCE AVE|Mt Lebanon|92613|Taxable|4/13/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|4,110 SQFT|53800|53800|49100|34100|102900|87900
0099-R-00172-0000-00|926 MT. LEBANON|643 ROYCE AVE|Mt Lebanon|92613|Taxable|9/26/2007|Regular|139900|Residential|13387|SINGLE FAMILY|434|Yes|No|No|4,040 SQFT|28000|28000|79600|64600|107600|92600
0099-R-00174-0000-00|926 MT. LEBANON|647 ROYCE AVE|Mt Lebanon|92613|Taxable|12/2/1988|Regular|95000|Residential|7920|SINGLE FAMILY|63|Yes|No|No|9,900 SQFT|29700|29700|92400|77400|122100|107100
0099-R-00176-0000-00|926 MT. LEBANON|651 ROYCE AVE|Mt Lebanon|92613|Taxable|12/15/2011|Corporation|106199|Residential|14763|SINGLE FAMILY|329|No|No|No|3,733 SQFT|24600|24600|90000|90000|114600|114600
0099-R-00177-0000-00|926 MT. LEBANON|662 MCCULLY ST|Mt Lebanon|92613|Taxable|7/18/2001|Regular|1|Residential|11100|SINGLE FAMILY|312|Yes|No|No|3,733 SQFT|25900|25900|89300|74300|115200|100200
0099-R-00179-0000-00|926 MT. LEBANON|658 MCCULLY ST|Mt Lebanon|92613|Taxable|5/6/1985|Regular|60000|Residential|7074|SINGLE FAMILY|379|Yes|No|No|3,733 SQFT|35000|35000|59000|44000|94000|79000
0099-R-00181-0000-00|926 MT. LEBANON|646 MCCULLY ST|Mt Lebanon|92613|Taxable|5/3/1983|Regular|60000|Residential|6646|SINGLE FAMILY|516|Yes|No|No|4,038 SQFT|23800|23800|82200|67200|106000|91000
0099-R-00183-0000-00|926 MT. LEBANON|644 MCCULLY ST|Mt Lebanon|92613|Taxable|8/30/2002|Regular|119900|Residential|11444|SINGLE FAMILY|373|Yes|No|No|3,970 SQFT|23700|23700|100200|85200|123900|108900
0099-R-00185-0000-00|926 MT. LEBANON|642 MCCULLY ST|Mt Lebanon|92613|Taxable|9/20/1988|Regular|74000|Residential|7872|SINGLE FAMILY|150|Yes|No|No|4,800 SQFT|30000|30000|78000|63000|108000|93000
0099-R-00187-0000-00|926 MT. LEBANON|640 MCCULLY ST|Mt Lebanon|92613|Taxable|6/23/2003|Regular|170000|Residential|11682|SINGLE FAMILY|513|No|No|No|4,800 SQFT|29400|29400|107200|107200|136600|136600
0099-R-00189-0000-00|926 MT. LEBANON|638 MCCULLY ST|Mt Lebanon|92613|Taxable|8/1/1972|Regular|0|Residential||SINGLE FAMILY|0|No|No|No|4,800 SQFT|26500|26500|78500|78500|105000|105000
0099-R-00191-0000-00|926 MT. LEBANON|634 MCCULLY ST|Mt Lebanon|92613|Taxable|6/10/2002|Regular|1|Residential|11370|SINGLE FAMILY|105|Yes|No|No|4,800 SQFT|29400|29400|88200|73200|117600|102600
0099-R-00193-0000-00|926 MT. LEBANON|630 MCCULLY ST|Mt Lebanon|92613|Taxable|1/25/2007|Regular|1|Residential|13128|SINGLE FAMILY|191|Yes|No|No|4,800 SQFT|29400|29400|105800|90800|135200|120200
0099-R-00195-0000-00|926 MT. LEBANON|624 MCCULLY ST|Mt Lebanon|92613|Taxable|2/15/2006|Regular|169900|Residential|12749|SINGLE FAMILY|410|Yes|No|No|4,800 SQFT|20000|20000|89800|74800|109800|94800
0099-R-00197-0000-00|926 MT. LEBANON|620 MCCULLY ST|Mt Lebanon|92613|Taxable|3/15/2010|Regular|204450|Residential|14201|SINGLE FAMILY|111|Yes|No|No|4,800 SQFT|29400|29400|101600|86600|131000|116000
0099-R-00199-0000-00|926 MT. LEBANON|616 MCCULLY ST|Mt Lebanon|92613|Taxable|10/13/2006|Regular|30000|Residential|13025|SINGLE FAMILY|364|Yes|No|No|4,800 SQFT|29400|29400|103050|88050|132450|117450
0099-R-00201-0000-00|926 MT. LEBANON|614 MCCULLY ST|Mt Lebanon|92613|Taxable|7/28/1977|Regular|47500|Residential||SINGLE FAMILY|0|Yes|No|No|4,800 SQFT|20000|20000|83000|68000|103000|88000
0099-R-00203-0000-00|926 MT. LEBANON|MCCULLY ST|Mt Lebanon|92613|Taxable|4/4/1994|Regular|122000|Residential|9187|VACANT LAND|144|No|No|No|300 SQFT|200|200|0|0|200|200
0099-R-00205-0000-00|926 MT. LEBANON|613 MCCULLY ST|Mt Lebanon|92613|Taxable|4/4/1994|Regular|122000|Residential|9187|SINGLE FAMILY|144|Yes|No|No|4,800 SQFT|29400|29400|106100|91100|135500|120500
0099-R-00207-0000-00|926 MT. LEBANON|617 MCCULLY ST|Mt Lebanon|92613|Taxable|5/18/2009|Regular|185400|Residential|13928|SINGLE FAMILY|584|No|No|No|4,800 SQFT|26480|26480|57520|57520|84000|84000
0099-R-00209-0000-00|926 MT. LEBANON|621 MCCULLY ST|Mt Lebanon|92613|Taxable|5/17/1995|Regular|1|Residential|9457|SINGLE FAMILY|591|Yes|No|No|4,800 SQFT|29400|29400|99200|84200|128600|113600
0099-R-00211-0000-00|926 MT. LEBANON|633 MCCULLY ST|Mt Lebanon|92613|Taxable|7/20/1983|Regular|67500|Residential|6696|SINGLE FAMILY|255|Yes|No|No|4,800 SQFT|29400|29400|112100|97100|141500|126500
0099-R-00213-0000-00|926 MT. LEBANON|631 MCCULLY ST|Mt Lebanon|92613|Taxable|5/18/2004|Regular|158500|Residential|12048|SINGLE FAMILY|291|Yes|No|No|4,800 SQFT|29400|29400|91600|76600|121000|106000
0099-R-00215-0000-00|926 MT. LEBANON|637 MCCULLY ST|Mt Lebanon|92613|Taxable|11/26/2010|Regular|1|Residential|14440|SINGLE FAMILY|485|No|No|No|4,800 SQFT|29400|29400|123500|123500|152900|152900
0099-R-00217-0000-00|926 MT. LEBANON|639 MCCULLY ST|Mt Lebanon|92613|Taxable|3/18/1977|Regular|40000|Residential||SINGLE FAMILY|0|Yes|No|No|4,800 SQFT|29400|29400|89200|74200|118600|103600
0099-R-00219-0000-00|926 MT. LEBANON|641 MCCULLY ST|Mt Lebanon|92613|Taxable|7/17/1998|Regular|135500|Residential|10249|SINGLE FAMILY|222|Yes|No|No|4,800 SQFT|29400|29400|128900|113900|158300|143300
0099-R-00221-0000-00|926 MT. LEBANON|643 MCCULLY ST|Mt Lebanon|92613|Taxable|4/12/2011|Regular|1|Residential|14551|SINGLE FAMILY|73|Yes|No|No|4,800 SQFT|29400|29400|89100|74100|118500|103500
0099-R-00223-0000-00|926 MT. LEBANON|645 MCCULLY ST|Mt Lebanon|92613|Taxable|5/7/2010|Regular|161500|Residential|14252|SINGLE FAMILY|271|Yes|No|No|4,200 SQFT|28300|28300|83500|68500|111800|96800
0099-R-00225-0000-00|926 MT. LEBANON|651 MCCULLY ST|Mt Lebanon|92613|Taxable|9/30/2010|Regular|132900|Residential|14393|SINGLE FAMILY|559|No|No|No|4,371 SQFT|15000|15000|65000|65000|80000|80000
0099-R-00227-0000-00|926 MT. LEBANON|653 MCCULLY ST|Mt Lebanon|92613|Taxable|11/25/1969|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|4,167 SQFT|28200|28200|104100|89100|132300|117300
0099-R-00229-0000-00|926 MT. LEBANON|659 MCCULLY ST|Mt Lebanon|92613|Taxable|5/21/1997|Regular|127000|Residential|9948|SINGLE FAMILY|291|Yes|No|No|12,197 SQFT|34400|34400|115300|100300|149700|134700
0099-R-00235-0000-00|926 MT. LEBANON|661 MCCULLY ST|Mt Lebanon|92613|Taxable|4/9/1996|Regular|46000|Residential|9667|VACANT LAND|226|No|No|No|6,160 SQFT|3700|3700|0|0|3700|3700
0099-R-00237-0000-00|926 MT. LEBANON|665 MCCULLY ST|Mt Lebanon|92613|Taxable|3/25/1997|Regular|1|Residential|9908|SINGLE FAMILY|403|Yes|No|No|8,190 SQFT|27200|27200|159500|144500|186700|171700
0099-R-00240-0000-00|926 MT. LEBANON|654 ROYCE AVE|Mt Lebanon|92613|Taxable|10/20/1976|Regular|48500|Residential||SINGLE FAMILY|0|Yes|No|No|8,232 SQFT|27200|27200|109700|94700|136900|121900
0099-R-00242-0000-00|926 MT. LEBANON|652 ROYCE AVE|Mt Lebanon|92613|Taxable|6/14/2011|Regular|166000|Residential|14604|SINGLE FAMILY|487|Yes|No|No|7,973 SQFT|27600|27600|110400|95400|138000|123000
0099-R-00244-0000-00|926 MT. LEBANON|650 ROYCE AVE|Mt Lebanon|92613|Taxable|3/26/1997|Regular|151000|Residential|9909|SINGLE FAMILY|185|Yes|No|No|12,607 SQFT|29400|29400|128200|113200|157600|142600
0099-R-00248-0000-00|926 MT. LEBANON|646 ROYCE AVE|Mt Lebanon|92613|Taxable|11/15/1974|Regular|37400|Residential||SINGLE FAMILY|0|Yes|No|No|7,544 SQFT|31600|31600|99700|84700|131300|116300
0099-R-00250-0000-00|926 MT. LEBANON|644 ROYCE AVE|Mt Lebanon|92613|Taxable|11/22/2006|Regular|216000|Residential|13066|SINGLE FAMILY|86|Yes|No|No|5,537 SQFT|30400|30400|110500|95500|140900|125900
0099-R-00252-0000-00|926 MT. LEBANON|642 ROYCE AVE|Mt Lebanon|92613|Taxable|10/27/1998|Regular|110000|Residential|10329|SINGLE FAMILY|397|Yes|No|No|4,379 SQFT|28600|28600|101000|86000|129600|114600
0099-R-00254-0000-00|926 MT. LEBANON|640 ROYCE AVE|Mt Lebanon|92613|Taxable|11/1/1989|Regular|100000|Residential|8130|SINGLE FAMILY|521|Yes|No|No|4,600 SQFT|59000|59000|74900|59900|133900|118900
0099-R-00256-0000-00|926 MT. LEBANON|638 ROYCE AVE|Mt Lebanon|92613|Taxable|11/14/2003|Regular|162000|Residential|11857|SINGLE FAMILY|348|Yes|No|No|4,250 SQFT|28400|28400|104500|89500|132900|117900
0099-R-00258-0000-00|926 MT. LEBANON|636 ROYCE AVE|Mt Lebanon|92613|Taxable|7/7/2005|Regular|160000|Residential|12506|SINGLE FAMILY|590|Yes|No|No|4,250 SQFT|28400|28400|95800|80800|124200|109200
0099-R-00260-0000-00|926 MT. LEBANON|630 ROYCE AVE|Mt Lebanon|92613|Taxable|10/28/1965|Regular|16500|Residential||SINGLE FAMILY|0|Yes|Yes|No|4,250 SQFT|28400|28400|91600|76600|120000|105000
0099-R-00262-0000-00|926 MT. LEBANON|628 ROYCE AVE|Mt Lebanon|92613|Taxable|9/17/2010|Regular|214900|Residential|14382|SINGLE FAMILY|47|Yes|No|No|3,856 SQFT|27600|27600|95200|80200|122800|107800
0099-R-00264-0000-00|926 MT. LEBANON|624 ROYCE AVE|Mt Lebanon|92613|Taxable|4/15/2004|Regular|189900|Residential|12011|SINGLE FAMILY|451|Yes|No|No|4,000 SQFT|27900|27900|90200|75200|118100|103100
0099-R-00266-0000-00|926 MT. LEBANON|622 ROYCE AVE|Mt Lebanon|92613|Taxable|11/4/2004|Regular|178000|Residential|12248|SINGLE FAMILY|99|Yes|No|No|4,100 SQFT|28100|28100|81700|66700|109800|94800
0099-R-00268-0000-00|926 MT. LEBANON|610 ROYCE AVE|Mt Lebanon|92613|Taxable|3/7/2011|Regular|150000|Residential|14520|SINGLE FAMILY|316|Yes|No|No|12,258 SQFT|34400|34400|94400|79400|128800|113800
0099-R-00276-0000-00|926 MT. LEBANON|606 ROYCE AVE|Mt Lebanon|92613|Taxable|7/22/1996|Regular|108000|Residential|9743|SINGLE FAMILY|357|Yes|No|No|3,990 SQFT|27900|27900|90700|75700|118600|103600
0099-R-00278-0000-00|926 MT. LEBANON|602 ROYCE AVE|Mt Lebanon|92613|Taxable|4/6/2001|Regular|210000|Residential|11015|TWO FAMILY|200|Yes|No|No|7,500 SQFT|28400|28400|188200|173200|216600|201600
0099-R-00288-0000-00|926 MT. LEBANON|601 BEVERLY RD|Mt Lebanon|92613|Taxable|11/6/1972|Regular|0|Residential||TWO FAMILY|0|Yes|Yes|No|8,777 SQFT|32300|32300|148900|133900|181200|166200
0099-R-00290-0000-00|926 MT. LEBANON|611 BEVERLY RD|Mt Lebanon|92613|Taxable|9/2/2010|Regular|327320|Residential|14368|SINGLE FAMILY|368|Yes|No|No|6,614 SQFT|31000|31000|169000|154000|200000|185000
0099-R-00292-0000-00|926 MT. LEBANON|613 BEVERLY RD|Mt Lebanon|92613|Taxable|10/20/2009|Regular|1|Residential|14076|SINGLE FAMILY|392|Yes|No|No|7,655 SQFT|26900|26900|128000|113000|154900|139900
0099-R-00294-0000-00|926 MT. LEBANON|619 BEVERLY RD|Mt Lebanon|92613|Taxable|12/2/1975|Regular|59000|Residential||SINGLE FAMILY|0|Yes|Yes|No|6,146 SQFT|26100|26100|169400|154400|195500|180500
0099-R-00296-0000-00|926 MT. LEBANON|621 BEVERLY RD|Mt Lebanon|92613|Taxable|5/31/2011|Regular|315000|Residential|14591|SINGLE FAMILY|125|No|No|No|5,933 SQFT|26000|26000|151800|151800|177800|177800
0099-R-00298-0000-00|926 MT. LEBANON|627 BEVERLY RD|Mt Lebanon|92613|Taxable|7/16/1969|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|5,720 SQFT|25900|25900|169200|154200|195100|180100
0099-R-00300-0000-00|926 MT. LEBANON|633 BEVERLY RD|Mt Lebanon|92613|Taxable|7/1/1997|Regular|188000|Residential|9979|SINGLE FAMILY|62|Yes|No|No|5,507 SQFT|25800|25800|175500|160500|201300|186300
0099-R-00302-0000-00|926 MT. LEBANON|637 BEVERLY RD|Mt Lebanon|92613|Taxable|7/14/2000|Regular|203110|Residential|10814|SINGLE FAMILY|622|Yes|No|No|5,295 SQFT|19000|19000|134400|119400|153400|138400
0099-R-00304-0000-00|926 MT. LEBANON|641 BEVERLY RD|Mt Lebanon|92613|Taxable|4/16/2003|Regular|1|Residential|11622|SINGLE FAMILY|410|Yes|No|No|5,082 SQFT|25500|25500|155500|140500|181000|166000
0099-R-00306-0000-00|926 MT. LEBANON|645 BEVERLY RD|Mt Lebanon|92613|Taxable|3/20/1997|Regular|131750|Residential|9904|SINGLE FAMILY|633|Yes|No|No|4,869 SQFT|46100|46100|105500|90500|151600|136600
0099-R-00308-0000-00|926 MT. LEBANON|649 BEVERLY RD|Mt Lebanon|92613|Taxable|9/1/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|4,659 SQFT|29100|29100|102200|87200|131300|116300
0099-R-00310-0000-00|926 MT. LEBANON|653 BEVERLY RD|Mt Lebanon|92613|Taxable|12/15/1998|Regular|130000|Residential|10365|SINGLE FAMILY|523|Yes|No|No|4,443 SQFT|24400|24400|128300|113300|152700|137700
0099-R-00312-0000-00|926 MT. LEBANON|657 BEVERLY RD|Mt Lebanon|92613|Taxable|7/23/1987|Regular|91500|Residential|7605|SINGLE FAMILY|457|Yes|No|No|4,559 SQFT|24600|24600|132900|117900|157500|142500
0099-R-00314-0000-00|926 MT. LEBANON|661 BEVERLY RD|Mt Lebanon|92613|Taxable|5/6/1999|Regular|139000|Residential|10470|SINGLE FAMILY|38|Yes|No|No|5,159 SQFT|25600|25600|115800|100800|141400|126400
0099-R-00316-0000-00|926 MT. LEBANON|667 BEVERLY RD|Mt Lebanon|92613|Taxable|7/10/2006|Regular|227100|Residential|12911|SINGLE FAMILY|305|Yes|No|No|11,007 SQFT|37200|37200|148800|133800|186000|171000
0099-R-00320-0000-00|926 MT. LEBANON|668 BEVERLY RD|Mt Lebanon|92613|Taxable|6/7/1979|Regular|79000|Residential||SINGLE FAMILY|0|Yes|No|No|5,083 SQFT|29900|29900|120600|105600|150500|135500
0099-R-00322-0000-00|926 MT. LEBANON|664 BEVERLY RD|Mt Lebanon|92613|Taxable|11/9/1976|Regular|1|Residential||SINGLE FAMILY|0|Yes|No|No|4,400 SQFT|28600|28600|73700|58700|102300|87300
0099-R-00324-0000-00|926 MT. LEBANON|660 BEVERLY RD|Mt Lebanon|92613|Taxable|10/10/1979|Regular|66000|Residential|6192|SINGLE FAMILY|603|Yes|No|No|4,950 SQFT|29700|29700|106400|91400|136100|121100
0099-R-00326-0000-00|926 MT. LEBANON|656 BEVERLY RD|Mt Lebanon|92613|Taxable|5/11/2010|Regular|225500|Residential|14256|SINGLE FAMILY|6|Yes|No|No|4,950 SQFT|29700|29700|175300|160300|205000|190000
0099-R-00328-0000-00|926 MT. LEBANON|652 BEVERLY RD|Mt Lebanon|92613|Taxable|6/25/2003|Regular|225000|Residential|11686|SINGLE FAMILY|223|Yes|No|No|5,500 SQFT|30300|30300|142300|127300|172600|157600
0099-R-00330-0000-00|926 MT. LEBANON|648 BEVERLY RD|Mt Lebanon|92613|Taxable|3/19/2002|Regular|213000|Residential|11297|SINGLE FAMILY|87|Yes|No|No|5,500 SQFT|30300|30300|160700|145700|191000|176000
0099-R-00332-0000-00|926 MT. LEBANON|644 BEVERLY RD|Mt Lebanon|92613|Taxable|6/4/2002|Regular|230000|Residential|11365|SINGLE FAMILY|25|Yes|No|No|5,500 SQFT|30300|30300|175700|160700|206000|191000
0099-R-00334-0000-00|926 MT. LEBANON|640 BEVERLY RD|Mt Lebanon|92613|Taxable|7/22/1998|Regular|169900|Residential|10253|SINGLE FAMILY|50|Yes|No|No|5,500 SQFT|30300|30300|138100|123100|168400|153400
0099-R-00336-0000-00|926 MT. LEBANON|636 BEVERLY RD|Mt Lebanon|92613|Taxable|4/23/2009|Regular|339900|Residential|13907|SINGLE FAMILY|168|No|No|No|5,500 SQFT|30300|30300|188800|188800|219100|219100
0099-R-00338-0000-00|926 MT. LEBANON|632 BEVERLY RD|Mt Lebanon|92613|Taxable|9/2/2011|Regular|1|Residential|14678|SINGLE FAMILY|427|Yes|No|No|5,500 SQFT|30300|30300|133200|118200|163500|148500
0099-R-00340-0000-00|926 MT. LEBANON|630 BEVERLY RD|Mt Lebanon|92613|Taxable|9/30/2002|Regular|212000|Residential|11467|SINGLE FAMILY|560|Yes|No|No|5,500 SQFT|30300|30300|164700|149700|195000|180000
0099-R-00342-0000-00|926 MT. LEBANON|624 BEVERLY RD|Mt Lebanon|92613|Taxable|10/20/2011|Regular|265000|Residential|14718|SINGLE FAMILY|475|No|No|No|5,500 SQFT|50000|50000|120000|120000|170000|170000
0099-R-00344-0000-00|926 MT. LEBANON|620 BEVERLY RD|Mt Lebanon|92613|Taxable|9/27/2000|Regular|245000|Residential|10875|SINGLE FAMILY|647|Yes|No|No|5,500 SQFT|30300|30300|207800|192800|238100|223100
0099-R-00346-0000-00|926 MT. LEBANON|616 BEVERLY RD|Mt Lebanon|92613|Taxable|6/9/2009|Regular|325000|Residential|13948|SINGLE FAMILY|425|Yes|No|No|4,795 SQFT|29400|29400|179800|164800|209200|194200
0099-R-00352-0000-00|926 MT. LEBANON|645 ARDEN LN|Mt Lebanon|92613|Taxable|3/29/2004|Regular|1|Residential|11991|SINGLE FAMILY|590|Yes|No|No|6,440 SQFT|26300|26300|127500|112500|153800|138800
0099-R-00354-0000-00|926 MT. LEBANON|649 ARDEN LN|Mt Lebanon|92613|Taxable|4/5/2000|Regular|189900|Residential|10731|SINGLE FAMILY|43|Yes|No|No|6,440 SQFT|26300|26300|168600|153600|194900|179900
0099-R-00356-0000-00|926 MT. LEBANON|651 ARDEN LN|Mt Lebanon|92613|Taxable|10/7/1986|Regular|1|Residential|7404|SINGLE FAMILY|297|Yes|No|No|6,440 SQFT|26300|26300|121200|106200|147500|132500
0099-R-00358-0000-00|926 MT. LEBANON|657 ARDEN LN|Mt Lebanon|92613|Taxable|1/1/1969|Regular|33000|Residential||SINGLE FAMILY|0|Yes|No|No|6,440 SQFT|30900|30900|107200|92200|138100|123100
0099-S-00006-0000-00|926 MT. LEBANON|432 ROYCE AVE|Mt Lebanon|92613|Taxable|9/23/1977|Regular|35000|Residential||SINGLE FAMILY|0|No|No|No|5,434 SQFT|30300|30300|62400|62400|92700|92700
0099-S-00008-0000-00|926 MT. LEBANON|436 ROYCE AVE|Mt Lebanon|92613|Taxable|4/14/2010|Regular|174500|Residential|14228|SINGLE FAMILY|561|No|No|No|6,250 SQFT|30800|30800|74100|74100|104900|104900
0099-S-00010-0000-00|926 MT. LEBANON|440 ROYCE AVE|Mt Lebanon|92613|Taxable|8/17/2001|Regular|111000|Residential|11127|SINGLE FAMILY|599|Yes|No|No|6,250 SQFT|30800|30800|79200|64200|110000|95000
0099-S-00012-0000-00|926 MT. LEBANON|444 ROYCE AVE|Mt Lebanon|92613|Taxable|8/5/1998|Regular|149000|Residential|10265|SINGLE FAMILY|381|Yes|No|No|6,250 SQFT|30800|30800|126200|111200|157000|142000
0099-S-00014-0000-00|926 MT. LEBANON|488 ROYCE AVE|Mt Lebanon|92613|Taxable|4/26/1974|Regular|23500|Residential||SINGLE FAMILY|0|Yes|No|No|6,250 SQFT|30800|30800|112400|97400|143200|128200
0099-S-00016-0000-00|926 MT. LEBANON|450 ROYCE AVE|Mt Lebanon|92613|Taxable|5/20/1991|Regular|81000|Residential|8481|SINGLE FAMILY|13|Yes|No|No|6,250 SQFT|30800|30800|79400|64400|110200|95200
0099-S-00018-0000-00|926 MT. LEBANON|454 ROYCE AVE|Mt Lebanon|92613|Taxable|9/21/1989|Regular|87000|Residential|8103|SINGLE FAMILY|145|Yes|No|No|6,250 SQFT|30800|30800|86500|71500|117300|102300
0099-S-00020-0000-00|926 MT. LEBANON|460 ROYCE AVE|Mt Lebanon|92613|Taxable|8/21/1987|Regular|0|Residential|7624|SINGLE FAMILY|193|Yes|No|No|6,250 SQFT|40000|40000|75500|60500|115500|100500
0099-S-00024-0000-00|926 MT. LEBANON|459 ROYCE AVE|Mt Lebanon|92613|Taxable|6/2/1997|Corporation|115650|Residential|9956|SINGLE FAMILY|361|No|No|No|5,810 SQFT|26000|26000|91400|91400|117400|117400
0099-S-00026-0000-00|926 MT. LEBANON|455 ROYCE AVE|Mt Lebanon|92613|Taxable|12/21/2010|Regular|1|Residential|14460|SINGLE FAMILY|559|Yes|No|No|6,125 SQFT|26100|26100|70500|55500|96600|81600
0099-S-00028-0000-00|926 MT. LEBANON|453 ROYCE AVE|Mt Lebanon|92613|Taxable|2/28/2001|Regular|189900|Residential|10987|SINGLE FAMILY|115|Yes|No|No|7,020 SQFT|31300|31300|158600|143600|189900|174900
0099-S-00032-0000-00|926 MT. LEBANON|451 ROYCE AVE|Mt Lebanon|92613|Taxable|5/2/2003|Regular|162000|Residential|11636|SINGLE FAMILY|297|Yes|No|No|4,998 SQFT|29800|29800|74600|59600|104400|89400
0099-S-00034-0000-00|926 MT. LEBANON|447 ROYCE AVE|Mt Lebanon|92613|Taxable|3/21/2006|Regular|132000|Residential|12783|SINGLE FAMILY|19|Yes|No|No|5,880 SQFT|27500|27500|41000|26000|68500|53500
0099-S-00036-0000-00|926 MT. LEBANON|443 ROYCE AVE|Mt Lebanon|92613|Taxable|5/25/2010|Regular|1|Residential|14269|SINGLE FAMILY|387|Yes|No|No|5,880 SQFT|30600|30600|81000|66000|111600|96600
0099-S-00038-0000-00|926 MT. LEBANON|439 ROYCE AVE|Mt Lebanon|92613|Taxable|4/7/2011|Regular|232500|Residential|14547|SINGLE FAMILY|350|No|No|No|6,125 SQFT|30700|30700|85900|85900|116600|116600
0099-S-00040-0000-00|926 MT. LEBANON|435 ROYCE AVE|Mt Lebanon|92613|Taxable|6/10/2010|Regular|250000|Residential|14286|SINGLE FAMILY|504|No|No|No|6,125 SQFT|30700|30700|87100|87100|117800|117800
0099-S-00042-0000-00|926 MT. LEBANON|431 ROYCE AVE|Mt Lebanon|92613|Taxable|11/4/2000|Regular|140000|Residential|10907|SINGLE FAMILY|132|Yes|No|No|7,575 SQFT|31600|31600|98300|83300|129900|114900
0099-S-00048-0000-00|926 MT. LEBANON|41 MARLIN DR W|Mt Lebanon|92613|Taxable|7/24/2007|Regular|1|Residential|13313|SINGLE FAMILY|545|Yes|No|No|6,293 SQFT|26200|26200|77700|62700|103900|88900
0099-S-00050-0000-00|926 MT. LEBANON|35 MARLIN DR W|Mt Lebanon|92613|Taxable|10/15/1991|Regular|83000|Residential|8584|SINGLE FAMILY|124|No|No|No|6,250 SQFT|30800|30800|60300|60300|91100|91100
0099-S-00052-0000-00|926 MT. LEBANON|31 MARLIN DR W|Mt Lebanon|92613|Taxable|8/31/1982|Regular|49000|Residential|6526|SINGLE FAMILY|603|Yes|No|No|6,250 SQFT|30800|30800|92900|77900|123700|108700
0099-S-00058-0000-00|926 MT. LEBANON|420 MCCULLY ST|Mt Lebanon|92613|Taxable|6/28/2011|Regular|1|Residential|14618|SINGLE FAMILY|303|Yes|No|No|5,426 SQFT|30300|30300|93300|78300|123600|108600
0099-S-00060-0000-00|926 MT. LEBANON|424 MCCULLY ST|Mt Lebanon|92613|Taxable|9/23/2003|Regular|125000|Residential|11794|SINGLE FAMILY|152|Yes|No|No|5,080 SQFT|29900|29900|60100|45100|90000|75000
0099-S-00062-0000-00|926 MT. LEBANON|430 MCCULLY ST|Mt Lebanon|92613|Taxable|8/10/1999|Regular|107500|Residential|10551|SINGLE FAMILY|129|Yes|No|No|5,710 SQFT|30500|30500|84800|69800|115300|100300
0099-S-00066-0000-00|926 MT. LEBANON|434 MCCULLY ST|Mt Lebanon|92613|Taxable|6/15/1988|Regular|110000|Residential|7805|SINGLE FAMILY|80|Yes|No|No|4,961 SQFT|30000|30000|110000|95000|140000|125000
0099-S-00068-0000-00|926 MT. LEBANON|480 MCCULLY ST|Mt Lebanon|92613|Taxable|1/28/1985|Regular|70000|Residential|7021|SINGLE FAMILY|269|Yes|No|No|5,512 SQFT|30400|30400|100200|85200|130600|115600
0099-S-00070-0000-00|926 MT. LEBANON|484 MCCULLY ST|Mt Lebanon|92613|Taxable|6/15/1973|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|5,513 SQFT|30400|30400|108600|93600|139000|124000
